doc_index,entity_group,entity_text
328,ORG,Food Network
328,ORG,GSN
328,ORG,Games Show Network
328,MISC,Channel
328,ORG,Comcast Customer Service
328,ORG,Comcast
328,ORG,Comcast Customer Service
328,PER,Luis
328,ORG,Dish TV
328,ORG,Comcast TV Service
328,ORG,Comcast
328,ORG,Comcast
329,ORG,Xfinity/Comcast
329,ORG,Comcast
330,ORG,Comcast
330,ORG,Comcast
330,ORG,Comcast
330,ORG,Comcast/Xfinity
331,ORG,AT&T
331,ORG,Comcast
332,ORG,Xfinity
332,ORG,Comcast
332,ORG,XFINITY
332,ORG,COMCAST
334,ORG,Comcast
334,MISC,Internet
334,ORG,Comcast
335,ORG,Comcast
335,LOC,US
335,LOC,Philippines
335,ORG,Comcast
336,ORG,Comcast
336,MISC,Wi-Fi
336,ORG,Comcast
336,MISC,WIFI
336,MISC,Wi-Fi Analy
336,ORG,zer
336,MISC,Xfinity Wi-Fi
336,MISC,Xfinity WIFI
336,ORG,Comcast
336,MISC,WIFI
336,MISC,Internet
336,ORG,Comcast
336,ORG,Comcast
337,LOC,Oregon
337,MISC,WIFI
337,MISC,XFINITY- WIFI
337,MISC,NFL
338,ORG,Comcast
338,ORG,Comcast
338,PER,Brianna
338,PER,Rianna
338,PER,Kesha
339,MISC,FI
339,ORG,OS
339,ORG,FIOS
339,ORG,Comcast
339,ORG,Comcast
339,MISC,FI
339,ORG,OS
340,ORG,AT&T
340,ORG,Netflix
340,ORG,Comcast
340,ORG,Google Fiber
340,ORG,Google Fiber
340,ORG,Comcast
340,ORG,Comcast
340,ORG,Comcast
340,ORG,My Xfinity
340,ORG,Netflix
340,ORG,Xfinity
341,ORG,Comcast
341,LOC,Plymouth MI
341,LOC,Dearborn MI
341,ORG,Best Buy
341,LOC,Philippines
341,MISC,English
341,ORG,Comcast
341,MISC,English
341,LOC,Philippines
341,ORG,Comcast
342,MISC,Labor Day
342,MISC,android
342,MISC,iPhone
342,MISC,iPhone
343,ORG,Comcast
344,ORG,Comcast
345,ORG,AT&T
345,ORG,Comcast
346,ORG,Comcast
346,ORG,Customer Solutions Department
346,ORG,Comcast
346,ORG,Comcast Xfinity
346,ORG,Savannah
346,PER,Daisy
346,PER,Loretta
346,PER,Latoyah
347,PER,Chris
347,ORG,Facebook
347,ORG,Twitter
347,ORG,Comcast
347,ORG,Comcast
347,ORG,Comcast
347,ORG,Comcast
347,ORG,Comcast
347,ORG,Comcast
347,PER,Ashley
347,ORG,Comcast
347,PER,Jonathan
347,PER,Ashley
348,ORG,Comcast
348,ORG,Comcast
348,ORG,Comcast
348,ORG,Comcast
348,ORG,Comcast
348,ORG,Comcast
348,ORG,Comcast
349,ORG,Comcast
349,ORG,Wikipedia
349,ORG,Comcast
350,ORG,X-finity Comcast
350,MISC,Meraki
350,MISC,.
350,MISC,.
350,ORG,Comcast
351,LOC,Factoria
351,LOC,Bellevue
351,LOC,WA
351,LOC,India
352,ORG,Comcast
352,ORG,HBO
352,ORG,Comcast
352,ORG,Comcast
353,ORG,Comcast
354,ORG,Comcast
355,LOC,Florida
356,ORG,Comcast
356,ORG,Comcast
356,ORG,Comcast
356,ORG,Comcast
356,ORG,Comcast
357,ORG,Xfinity
357,ORG,Xfinity Home
357,ORG,Comcast
358,ORG,Comcast
358,MISC,Mac
358,MISC,Mac
358,ORG,Comcast
359,PER,Alex
360,ORG,Comcast
360,ORG,Comcast
360,ORG,Comcast
360,ORG,Comcast
360,ORG,Comcast
360,ORG,COMCAST
361,ORG,Xfinity
362,ORG,Comcast
362,ORG,AT&T
362,MISC,Smart TV
362,ORG,Xfinity
362,ORG,AT&T
362,ORG,Comcast Xfinity
363,ORG,Comcast
363,ORG,AT&T
363,ORG,SureWest
364,ORG,Comcast
364,ORG,Comcast
365,ORG,Comcast
365,LOC,Connecticut
365,MISC,Starter XF
365,ORG,Customer Service
365,ORG,Customer Service
366,ORG,Comcast
366,LOC,.
366,MISC,Korean
366,LOC,.
366,LOC,.
366,LOC,.
366,LOC,.
366,LOC,.
366,LOC,.
366,ORG,Comcast
366,ORG,Comcast
366,LOC,.
366,LOC,.
366,LOC,.
366,ORG,Comcast
366,LOC,.
366,LOC,.
366,LOC,.
366,LOC,.
366,LOC,.
366,ORG,Comcast
366,LOC,.
366,LOC,.
366,LOC,U
366,LOC,S.
366,LOC,Tucson AZ
366,LOC,.
367,MISC,Wi-Fi
367,ORG,Comcast
367,ORG,Comcast
367,ORG,Comcast
367,ORG,Comcast
367,ORG,COMCAST
367,LOC,USA
367,ORG,Comcast
368,ORG,Xfinity
368,ORG,Xfinity
368,ORG,Xfinity
369,ORG,Comcast/Xfinity
369,ORG,Comcast
369,ORG,Comcast
369,PER,Jesus Christ
369,ORG,Verizon
369,ORG,Verizon
369,ORG,Comcast
369,ORG,Walmart
369,ORG,Comcast
370,ORG,Comcast
370,LOC,Central Florida
370,ORG,Dish
370,MISC,On Demand
370,MISC,On Demand
370,LOC,Lake County
370,LOC,Florida
371,ORG,Xfinity
371,ORG,DirecTV
371,ORG,Dish
371,ORG,Time Warner
371,ORG,Comcast Xfinity
372,ORG,Comcast
373,LOC,Maine
374,ORG,Comcast
375,ORG,Comcast
375,ORG,Comcast
376,ORG,Comcast
376,ORG,Comcast
376,ORG,Comcast
378,ORG,Comcast
378,ORG,Customer Solutions
378,ORG,Technical Solutions
378,ORG,Billing
378,ORG,Comcast
378,ORG,Comcast Xfinity
379,ORG,Comcast
379,ORG,Comcast
379,ORG,Comcast
380,ORG,Comcast
380,ORG,X1
380,PER,Dave
380,ORG,X1
380,MISC,iPad
380,ORG,X1
380,ORG,Comcast Customer Service
380,ORG,Comcast
380,ORG,Comcast
381,ORG,Comcast
382,ORG,Comcast
382,ORG,Comcast
382,ORG,Comcast
382,ORG,Comcast
382,ORG,Comcast
382,ORG,Comcast
383,ORG,Xfinity
384,ORG,Comcast
384,ORG,Xfinity
385,ORG,Comcast
385,ORG,DIRECTV
385,ORG,Comcast
385,ORG,Comcast
386,ORG,Comcast
386,ORG,Comcast
387,MISC,Internet
388,ORG,Comcast
388,ORG,DirecTV
388,ORG,DirecTV
388,ORG,Comcast
388,ORG,Comcast
388,ORG,Comcast
388,ORG,Comcast
388,ORG,Comcast
388,ORG,Comcast
388,PER,Karma
390,ORG,Comcast
392,ORG,AT&T
393,ORG,Comcast/Xfinity
393,LOC,SWFL
393,LOC,US/Canada/PR/Guam
393,MISC,RG59
394,ORG,Comcast
394,ORG,Comcast
394,ORG,Comcast
394,ORG,Comcast
395,ORG,Comcast
395,ORG,Comcast
396,MISC,WiFi
397,ORG,Xfinity
397,ORG,Comcast
397,ORG,AT&T
398,MISC,Blast
398,MISC,Blast
398,MISC,Blast
398,MISC,worst
399,ORG,DISH
399,ORG,AT&T.
400,ORG,Comcast Xfinity
401,ORG,AT&T
401,ORG,Comcast Xfinity
401,ORG,Comcast
402,ORG,Comcast
402,ORG,Comcast
402,MISC,DOCSIS 3
402,MISC,Netgear
402,MISC,Docsis 3
402,MISC,Wifi
402,MISC,Arris TG862G
402,ORG,Comcast
402,ORG,Comcast
402,MISC,.
402,ORG,Comcast
402,ORG,Comcast
402,ORG,Comcast
403,ORG,Comcast
404,LOC,Philippines
404,LOC,US
404,ORG,xfinity
404,LOC,US
404,ORG,FCC
405,ORG,Comcast
405,ORG,Comcast
405,ORG,Comcast
405,PER,D
405,PER,D
406,ORG,Comcast
406,MISC,Internet
406,ORG,Comcast
406,ORG,FCC
406,ORG,FCC
407,ORG,Comcast
407,MISC,Internet
407,MISC,Internet
407,ORG,Comcast
407,MISC,Internet
407,MISC,Internet
407,ORG,Comcast
408,ORG,comcast
408,ORG,comcast
410,MISC,Blast
410,ORG,Comcast
410,ORG,XFINITY Internet Blast
410,ORG,Performance Internet
411,ORG,Comcast
411,ORG,Comcast
411,MISC,Internet
412,ORG,Comcast/Xfinity
412,ORG,Xfinity
412,ORG,Roku
412,ORG,Comcast
413,ORG,Comcast
413,ORG,BBB
414,ORG,Comcast
414,ORG,COMCAST
415,ORG,Comcast
416,ORG,Xfinity/Comcast
416,ORG,Xfinity
416,ORG,Xfinity/Comcast
417,MISC,Roku
417,MISC,Internet
417,ORG,Comcast
417,ORG,Comcast
418,ORG,Comcast/Xfinity
418,ORG,Comcast
418,ORG,DIRECTV
418,ORG,DISH Network
419,ORG,Xfinity
419,LOC,Florida
419,ORG,Optonline
419,ORG,Verizon
419,ORG,AT&T
419,ORG,Comcast
419,ORG,.
419,ORG,Comcast
419,ORG,Comcast
420,ORG,HOA
420,ORG,Comcast
422,ORG,Comcast
422,LOC,MN
422,LOC,MN
423,LOC,Tucson
423,ORG,Cox Cable
423,ORG,Comcast
423,LOC,Philadelphia
423,PER,Mike
423,PER,Amanda
423,PER,Ben
423,LOC,Portland
423,LOC,Oregon
423,LOC,Arizona
423,PER,Amanda
423,LOC,Tucson
423,PER,Mike
423,PER,Amanda
423,PER,Ben
423,ORG,Comcast
424,ORG,Comcast
424,ORG,Comcast
424,ORG,Comcast
424,ORG,GM
425,ORG,XFINITY
425,MISC,Blast
425,ORG,!
425,MISC,U-verse Internet
425,MISC,U-verse TV
425,ORG,Comcast
425,PER,Shandra
425,PER,Shandra
425,PER,Shandra
425,PER,Shy
425,PER,escapee
425,MISC,Inside Out
425,ORG,Sacramento OC Dis
425,ORG,cher
425,ORG,Comcast
425,ORG,Comcast
425,ORG,Comcast
425,MISC,Internet
425,ORG,Comcast
425,MISC,TV
425,ORG,Domino's Pizza
425,ORG,Comcast
425,ORG,Domino's
425,ORG,Comcast
425,ORG,Comcast
425,ORG,Apple Maps
425,ORG,Domino's
425,ORG,Comcast
425,PER,Shy
425,ORG,Comcast
426,ORG,Xfinity/Comcast
426,ORG,Best Buy
426,ORG,Comcast
426,ORG,Dish
427,ORG,Comcast
428,MISC,Chromecast
428,ORG,Sprint
428,ORG,COMCAST
428,MISC,fios
429,ORG,Comcast
429,ORG,DIRECTV
429,ORG,Comcast
429,ORG,HBO
429,ORG,Comcast
429,ORG,Comcast
429,ORG,Directv
430,ORG,Pandora
430,ORG,DirecTV on Demand
430,ORG,Comcast
431,ORG,Comcast
431,ORG,Comcast
431,ORG,Comcast
432,ORG,Google Fiber
432,ORG,Comcast
433,ORG,Comcast
433,ORG,Comcast
434,ORG,Comcast Service
434,LOC,Florida
434,LOC,New Jersey
434,LOC,New Jersey
434,LOC,Florida
434,ORG,Comcast
434,ORG,Comcast
434,LOC,NYC
435,ORG,IVR
435,LOC,Lake County
438,ORG,Comcast
438,ORG,Comcast
438,ORG,Comcast
438,ORG,Comcast
438,ORG,Comcast
438,ORG,Comcast
438,ORG,DIRECTV
438,ORG,AT&T
438,ORG,.
440,MISC,X1
440,ORG,Comcast
440,ORG,Comcast
440,MISC,X1
441,ORG,Comcast
441,MISC,blast
441,ORG,Comcast
442,MISC,Ethernet
442,ORG,Comcast
442,ORG,Comcast
443,ORG,Comcast
443,ORG,Comcast
444,ORG,Comcast
444,ORG,CS
444,ORG,CS
444,ORG,Comcast
445,ORG,Comcast
446,ORG,Comcast
447,ORG,. Comcast
447,ORG,.
447,ORG,AT&T.
448,ORG,Comcast
448,ORG,Shitcast
448,ORG,Comcast
448,ORG,DSL
448,ORG,Comcast Cable
449,ORG,Comcast
449,ORG,Internet
449,ORG,Comcast
449,ORG,Internet Customer Security Assurance Department
449,ORG,Comcast
449,ORG,Comcast
449,ORG,Comcast
449,ORG,Comcast
449,ORG,Comcast
449,ORG,Comcast
449,ORG,Comcast
450,ORG,Comcast
450,MISC,American
451,MISC,$
452,ORG,Comcast
452,PER,I
452,ORG,Comcast
453,ORG,Comcast
453,ORG,Army
453,ORG,Comcast
453,ORG,Comcast
453,ORG,Netflix
453,MISC,World of Warcraft
453,ORG,Comcast Xfinity Internet and Cable
453,ORG,Comcast
454,ORG,Comcast
454,ORG,Comcast
455,ORG,Comcast
455,ORG,Comcast
456,ORG,Comcast xfinity
456,ORG,Comcast
456,ORG,Comcast
456,ORG,Comcast
457,ORG,Comcast
457,ORG,Comcast
458,ORG,Comcast
458,ORG,Comcast
458,ORG,Comcast
458,ORG,Comcast
459,ORG,Comcast
459,PER,Mayweather
459,MISC,-
459,PER,Pacquiao
459,MISC,Fight
459,ORG,Comcast
459,MISC,Spanish
459,ORG,Comcast
460,ORG,Comcast
460,ORG,Comcast
460,LOC,Philadelphia
460,ORG,Comcast
460,ORG,Comcast
460,LOC,Albuquerque
460,LOC,NM
461,ORG,Comcast
461,ORG,AT&T U-Verse
461,ORG,Comcast
461,MISC,Internet
463,ORG,Comcast
463,ORG,Comcast
464,ORG,Youtube
464,ORG,Comcast
464,ORG,Comcast
465,ORG,Comcast
466,ORG,Comcast
466,ORG,Comcast
466,ORG,Comcast
466,ORG,Comcast
467,ORG,Comcast
468,ORG,Comcast
468,ORG,Comcast
468,ORG,Comcast
468,ORG,Comcast
468,ORG,Comcast
468,ORG,Comcast
468,ORG,Comcast
468,ORG,Comcast
469,ORG,Xfinity
470,ORG,Comcast
471,ORG,Comcast
472,ORG,Verizon
472,MISC,$
472,ORG,Comcast
472,ORG,Verizon
472,ORG,Comcast
472,ORG,Comcast
472,ORG,Comcast
472,ORG,Comcast
472,MISC,$
472,ORG,Comcast
472,ORG,Comcast
472,ORG,Comcast
473,ORG,Comcast/Xfinity
473,LOC,United States
473,LOC,US
473,ORG,Comcast
474,ORG,Comcast
474,ORG,Comcast Voice
474,MISC,WiFi
474,ORG,Comcast
474,MISC,WiFi
474,ORG,Comcast
475,ORG,Comcast Tech
475,ORG,Comcast
477,MISC,FIOS
477,ORG,Xfinity
478,ORG,Comcast
478,ORG,Department
478,ORG,Comcast
478,ORG,Comcast
478,ORG,Comcast
478,ORG,Comcast
478,MISC,Triple Play
479,ORG,Comcast
480,ORG,Comcast
480,ORG,dish
480,ORG,Comcast
481,ORG,Comcast
481,ORG,Comcast
481,ORG,Comcast
481,MISC,CPA
482,ORG,Comcast
482,ORG,Air Force
482,ORG,Comcast
482,ORG,Comcast
483,ORG,Comcast
483,MISC,Internet
483,ORG,Netflix
483,MISC,Internet
483,ORG,HBO
483,ORG,Comcast
484,ORG,Comcast
484,ORG,Comcast
485,ORG,Comcast
485,ORG,Comcast
485,ORG,Comcast
485,ORG,Comcast
486,ORG,Comcast
486,ORG,Comcast
486,ORG,Comcast
486,ORG,Comcast
486,MISC,world cup
486,ORG,TV
486,ORG,Comcast
486,ORG,Amazon
487,ORG,Comcast
488,ORG,Comcast
488,ORG,DirecTV
488,ORG,Comcast
488,MISC,Quad
488,ORG,Comcast
488,LOC,WA
488,ORG,Comcast
488,ORG,Comcast
489,ORG,Comcast
490,ORG,Comcast
490,ORG,Comcast
491,ORG,Comcast
491,ORG,Frontier
492,ORG,Xfinity
492,ORG,Comcast
492,ORG,Comcast
492,ORG,Xfinity
492,ORG,Comcast
492,ORG,Comcast
493,MISC,lat
493,ORG,Netflix
493,ORG,Comcast
493,ORG,Comcast
493,ORG,Comcast
493,ORG,COMCAST
495,ORG,Comcast
497,ORG,Comcast
497,ORG,Comcast
498,ORG,Comcast
499,ORG,Comcast
500,ORG,Comcast
501,ORG,Comcast
502,ORG,Comcast
502,MISC,Indian
502,MISC,English
502,ORG,Comcast
503,ORG,Comcast
504,ORG,Comcast
504,PER,**
504,ORG,At&t
504,ORG,comcast
505,ORG,Comcast
505,LOC,.
505,LOC,South Florida
505,ORG,Comcast
505,LOC,.
505,LOC,South Florida
505,LOC,.
505,LOC,.
505,LOC,.
505,LOC,S. Florida
505,LOC,.
505,LOC,.
505,LOC,.
505,ORG,HOA
505,LOC,.
505,LOC,Sebastian
505,LOC,FL
505,ORG,Comcast
505,LOC,.
505,ORG,Comcast
505,LOC,.
505,ORG,Comcast
506,ORG,Comcast
506,MISC,iphone
507,MISC,YouTube
508,LOC,League City Texas
508,ORG,Comcast/Infinity
508,ORG,Comcast
508,LOC,Texas
508,ORG,Comcast
509,MISC,Blast
510,ORG,Comcast
511,ORG,Comcast
511,ORG,Comcast
511,ORG,Time Warner
511,ORG,DirecTV
512,ORG,Comcast
512,LOC,Philippines
512,ORG,Comcast
512,ORG,Comcast
512,ORG,Comcast
513,ORG,Qwest DSL
513,ORG,Comcast Cable
513,ORG,Comcast
513,MISC,English
513,ORG,Comcast
513,ORG,Qwest
513,ORG,Comcast
513,ORG,Comcast
513,MISC,English
513,ORG,Qwest
514,ORG,Comcast Xfinity
514,MISC,Internet
514,ORG,AT&T
515,ORG,Comcast
515,ORG,Comcast
515,ORG,Comcast
515,ORG,Comcast
516,ORG,Comcast Internet
516,ORG,Comcast
516,ORG,Comcast
516,ORG,Comcast
516,ORG,Comcast
516,ORG,Comcast
516,ORG,Comcast
516,ORG,Comcast Internet
516,ORG,Comcast
516,ORG,Comcast
517,ORG,Comcast
517,ORG,AT&T
518,ORG,Comcast
518,ORG,IEEE
518,MISC,POP
518,MISC,IMAP
518,ORG,Comcast
518,ORG,Microsoft
518,MISC,MS Outlook 2007
518,MISC,Outlook 2010
518,MISC,2013
518,ORG,Google
518,ORG,Comcast
518,MISC,IMAP
518,MISC,Outlook
519,ORG,comcast
519,ORG,Comcast
519,ORG,comcast
519,ORG,comcast
519,ORG,comcast
519,ORG,Comcast
520,ORG,Comcast
520,ORG,Verizon
520,ORG,COMCAST
521,ORG,Comcast
523,ORG,Comcast
523,ORG,Comcast
523,ORG,Comcast
523,ORG,Comcast
523,ORG,Comcast
523,ORG,Comcast
523,ORG,Comcast
525,ORG,Comcast
526,ORG,DirecTV
526,ORG,xfinity/comcast
526,ORG,espn
526,ORG,amc
526,ORG,natgeo
526,ORG,c
526,MISC,isco
526,ORG,comcast
527,ORG,XFINITY
527,LOC,Delk
527,LOC,Powers Ferry
527,MISC,XFINITY
527,ORG,Comcast
527,ORG,Comcast
529,ORG,Comcast
529,ORG,Comcast
529,ORG,Verizon
529,ORG,Comcast
529,ORG,Comcast
529,ORG,Comcast
529,ORG,Comcast
529,ORG,Comcast
529,ORG,Comcast
529,ORG,Comcast
529,ORG,Comcast
529,ORG,Better Business Bureau
530,ORG,Comcast/Xfinity
530,ORG,CenturyLink
530,ORG,Netflix
530,ORG,Hulu
530,ORG,YouTube
530,MISC,AppleTV
530,ORG,Comast
530,ORG,Xfinity
531,ORG,Comcast
531,LOC,India
531,MISC,ID
531,ORG,Comcast
531,LOC,Seattle
531,MISC,American
532,ORG,Comcast
532,ORG,Comcast
532,PER,Elizabeth Warren
533,ORG,Comcast
533,ORG,verizon
533,ORG,Comcast
533,MISC,FIOS
533,ORG,COMCAST/Xfinity
533,MISC,FIOS
533,ORG,FCC
534,ORG,DISH
534,ORG,Comcast
535,ORG,Xfinity Home Security
535,ORG,Xfinity Home Security
535,LOC,San Francisco
535,ORG,Comcast
535,LOC,Pittsburgh PA
535,ORG,Comcast
535,ORG,Comcast
535,ORG,Comcast
535,LOC,Pittsburgh
535,ORG,Comcast
535,ORG,Comcast
535,ORG,Comcast
535,ORG,Comcast Customer Solutions now
535,ORG,Comcast
535,ORG,Comcast
535,ORG,Comcast
535,ORG,Comcast
535,ORG,Comcast
536,ORG,Comcast
536,ORG,Comcast
537,ORG,Comcast
537,MISC,Internet
537,ORG,Comcast
537,ORG,Motorola
537,ORG,Comcast
537,ORG,Apple
537,MISC,Movers Edge
537,ORG,Comcast
537,ORG,Comcast
539,ORG,Comcast
539,ORG,Best Buy
539,ORG,Comcast
539,ORG,Comcast
539,ORG,Suddenlink
539,ORG,Comcast
540,ORG,Comcast
540,ORG,Comcast
540,ORG,BBB
540,ORG,Executive Office
540,ORG,Comcast
540,ORG,comcast
541,ORG,Comcast
542,ORG,Comcast
542,ORG,Comcast
542,ORG,Comcast
542,ORG,Comcast
542,ORG,Comcast Corporate
542,ORG,Corporate
542,ORG,DirecTV.
542,ORG,Comcast
544,ORG,Comcast Security
544,ORG,Home Security Trouble Shooting Department
544,ORG,Comcast
544,ORG,AT&T
544,ORG,Comcast
544,ORG,Xfinity Home Service
545,ORG,Comcast
546,ORG,Comcast
547,ORG,Comcast Business Internet
547,ORG,Comcast
547,ORG,Comcast
547,ORG,.
549,ORG,Best Buy
549,MISC,DOCSIS 3.0
550,ORG,Comcast
550,ORG,Comcast
551,ORG,Xfinity/Comcast
551,ORG,Xfinity/Comcast
551,MISC,ID
552,ORG,Comcast
552,ORG,Comcast
552,ORG,DirecTV
552,ORG,Comcast
553,ORG,Comcast
553,MISC,English
554,MISC,Play
554,ORG,Comcast
555,ORG,Xfinity
556,ORG,Comcast
557,ORG,Comcast
557,ORG,Comcast
557,ORG,at&t
557,ORG,CS
557,ORG,Comcast
557,ORG,Comcast
557,ORG,CS
557,ORG,CS
558,ORG,Comcast
558,MISC,HDMI
558,ORG,Comcast
559,ORG,Comcast
559,ORG,Comcast
559,ORG,Comcast
559,ORG,Comcast
560,ORG,Comcast
560,PER,**
560,LOC,Beaverton
560,LOC,Oregon
560,ORG,Comcast
560,ORG,Comcast
560,ORG,Comcast
560,ORG,Advocates
560,ORG,Comcast
560,ORG,Comcast
560,ORG,UPS
560,ORG,Comcast
560,MISC,Internet
560,ORG,Netflix
561,MISC,Internet
561,MISC,IVR
561,ORG,Comcast
561,LOC,America
561,LOC,DC
562,ORG,Comcast
562,ORG,AT&T
563,ORG,Comcast
564,ORG,Comcast
564,LOC,.
564,LOC,.
564,MISC,Internet
564,LOC,.
564,LOC,.
564,MISC,Internet
564,ORG,Comcast
564,ORG,Geek Squad
564,MISC,Internet
564,LOC,.
564,MISC,Ethernet
564,LOC,.
564,MISC,Internet
564,MISC,Ethernet
564,MISC,MacBook air
564,MISC,Ethernet
564,LOC,.
564,MISC,Internet
564,MISC,Internet
564,LOC,US
564,MISC,Internet
564,LOC,.
564,LOC,U
564,MISC,.
564,LOC,S
564,MISC,Internet
564,LOC,.
564,LOC,.
564,LOC,.
565,ORG,Comcast
565,ORG,Xfinity
565,ORG,Comcast
565,MISC,Ipad
565,ORG,Comcast
566,ORG,Optimum
566,ORG,Comcast
566,ORG,Optimum
566,MISC,Internet
566,ORG,Comcast
567,ORG,Comcast
567,ORG,xfinity
567,ORG,centurylink
567,ORG,Comcast
568,ORG,fcc
568,ORG,better business bureau
568,MISC,X1 Blast
568,ORG,Xfinity
569,ORG,comcast
570,ORG,Comcast/Xfinity
570,MISC,Live Chat
570,ORG,Xfinity
570,MISC,FIOS
570,MISC,FIOS
570,ORG,x
570,MISC,f
570,ORG,inity
570,ORG,XFINITY
571,ORG,DirecTV
571,ORG,Xfinity
571,ORG,Comcast
571,ORG,DirecTV
571,ORG,Comcast
572,ORG,Comcast
574,MISC,Internet
574,ORG,Advanced Wireless Department
574,MISC,Internet
574,ORG,Comcast
575,ORG,Comcast
575,MISC,Triple Play
575,ORG,Comcast
575,ORG,AOL
575,ORG,Comcast
576,ORG,Triton
576,ORG,Comcast
576,ORG,Triton
576,ORG,Comcast
576,ORG,Triton
576,ORG,Comcast
577,ORG,Comcast
577,ORG,Comcast
578,ORG,Comcast
578,ORG,Google Fiber
579,ORG,Xfinity/Comcast
579,ORG,Xfinity
580,ORG,Comcast
581,ORG,Comcast
581,ORG,IU
581,ORG,union
581,PER,Bernice
581,ORG,IU
581,PER,Bernice
581,ORG,Comcast
581,ORG,Comcast
581,PER,Bernice
581,PER,Bernice
581,ORG,Comcast
582,PER,Ricardo
582,ORG,Comcast/Xfinity
582,LOC,Jacksonville
583,ORG,Comcast
583,ORG,AT&T
583,ORG,Comcast
585,ORG,Comcast
585,ORG,Comcast
586,ORG,Comcast
586,MISC,Internet
586,MISC,Internet
586,MISC,Internet
586,MISC,Safe Link
587,ORG,Roku
587,ORG,Comcast
588,ORG,Comcast Internet
588,MISC,Blast!
588,ORG,Comcast
588,ORG,Comcast
588,ORG,COMCAST
589,ORG,Comcast
589,ORG,Comcast
590,MISC,Internet
590,MISC,Internet
590,MISC,TV
590,MISC,Internet
591,ORG,Comcast
591,PER,Marcela
591,ORG,Comcast
591,ORG,Comcast
592,ORG,Comcast
592,MISC,TV
592,MISC,Internet
594,ORG,Comcast
594,ORG,Xfinity
594,LOC,Florida
596,ORG,Comcast Internet
596,ORG,Comcast
596,ORG,Comcast
596,PER,God
596,ORG,Comcast
597,ORG,Comcast
598,ORG,Comcast
598,MISC,Autopay
599,ORG,Comcast/Xfinity
599,ORG,Xfinity
600,ORG,Comcast
600,MISC,W
600,MISC,I
600,ORG,Netflix
600,ORG,Comcast
600,MISC,Holidays
600,ORG,Comcast
600,MISC,I
600,ORG,Comcast
600,ORG,.
600,ORG,AT&T
600,ORG,Comcast
601,ORG,Comcast
601,ORG,Netflix
601,ORG,Hulu
601,MISC,YouTube
601,LOC,India
601,ORG,COMCAST
602,ORG,Comcast
602,ORG,T-Mobile
602,MISC,Internet
602,LOC,Atlanta
602,MISC,Internet
602,ORG,Comcast/Xfinity
602,ORG,Comcast
604,ORG,dsl
605,ORG,comcast
606,ORG,Comcast
606,MISC,Internet
606,ORG,clear communications
606,ORG,Comcast
606,MISC,Internet
606,MISC,Internet
606,MISC,Internet
606,ORG,Wal-Mart
606,ORG,Comcast
607,ORG,Comcast
607,LOC,Santa Cruz
607,ORG,Comcast
607,LOC,Santa Cruz
608,ORG,Comcast
609,ORG,Comcast
609,ORG,Comcast
609,ORG,comcast
609,ORG,Comcast
611,ORG,Comcast
611,LOC,Philippines
611,ORG,Comcast
611,MISC,Americans
612,ORG,Comcast
612,LOC,Philippines
612,ORG,Verizon
613,ORG,Comcast
614,ORG,Verizon I
615,ORG,Comcast
615,ORG,Comcast
615,ORG,Comcast
616,ORG,Comcast
616,MISC,Internet
616,ORG,Comcast
616,ORG,VA
616,ORG,Netflx
616,ORG,Xfinfity
616,ORG,Comcast
616,ORG,Verizon
616,MISC,FI
616,ORG,OS
616,ORG,Comcast
616,ORG,Verizon
616,ORG,Dish
616,ORG,Hughs
616,MISC,American
616,LOC,Africa
617,ORG,Comcast
617,ORG,Comcast
617,ORG,Comcast
617,ORG,Comcast
617,ORG,Comcast
617,ORG,Comcast
618,ORG,Xfinity
619,ORG,Comcast
620,ORG,Comcast
622,ORG,Comcast
622,MISC,TVs
622,ORG,Comcast
622,ORG,Comcast
622,ORG,Comcast
622,MISC,English
622,ORG,Comcast
623,ORG,Comcast/Infinity
623,ORG,Time Warner
623,LOC,New York City
623,ORG,Comcast
623,ORG,Comcast
623,ORG,Comcast
624,ORG,Comcast
625,LOC,Philippines
625,ORG,XFINITY
625,ORG,Comcast
626,ORG,Xfinity/Comcast
626,ORG,internetfrog
627,ORG,comcast
627,ORG,Comcast
628,ORG,Comcast
629,ORG,Comcast Internet
629,LOC,Mechanicsburg
629,ORG,Comcast
629,MISC,Internet
629,ORG,Comcast Internet
629,ORG,Comcast Internet
630,ORG,Comcast
630,MISC,Social
630,ORG,FCC
630,ORG,FCC
630,ORG,FCC
630,ORG,FCC
630,ORG,Comcast
631,MISC,I
631,ORG,Comcast
633,ORG,Comcast
633,ORG,AT&T
633,ORG,Comcast
634,MISC,Internet Plus
634,ORG,Comcast
634,MISC,Internet Plus
634,ORG,Comcast
634,ORG,Visa
634,ORG,Comcast
634,ORG,Visa
636,ORG,Comcast
636,ORG,Comcast
636,ORG,Comcast
636,ORG,Comcast
636,ORG,Comcast
636,ORG,Comcast
636,ORG,Comcast
636,ORG,Comcast
636,ORG,Comcast
636,ORG,Comcast
637,LOC,Philippines
637,ORG,Comcast
637,MISC,Internet
637,ORG,d's
637,ORG,Comcast
638,ORG,Comcast
638,ORG,.
639,ORG,Comcast Internet Provider
639,MISC,Xbox Live
639,MISC,Kindle
639,ORG,Comcast
640,ORG,xfinity
640,ORG,comcast
641,MISC,Internet
641,ORG,Comcast Internet
641,MISC,Blast
641,MISC,R
641,ORG,Comcast Internet
